,participant,condition,hazard,hazard_type,tor_start,tor_end,tor_duration_ms,tor_intervened,tor_ttr_ms,tor_ttc_ms,tor_too_late_reaction,tor_no_reaction,tor_min_dist_hazard,tor_max_brake,tor_mean_brake,tor_mdn_brake,tor_max_steer,tor_mean_steer,tor_mdn_steer,tor_look_at_critical,tor_deactivated_critical,tor_deactivated_pedestrians,tor_pedestrians_max,warning_strategy,gaze_adaptivity,baseline
88,5,5,8,Bus,2021-08-30 09:26:15.263,2021-08-30 09:26:35.335,20072.0,2021-08-30 09:26:16.479,1216.0,18856.0,0.0,0.0,2.870017421549912,0.6601520000000001,0.23395255692729625,0.0,0.10366666666666666,0.0012834933699131228,0.0006666666666666666,1,1,7,7,tor-only,no gaze,not baseline
89,5,5,9,Ball,2021-08-30 09:27:06.552,2021-08-30 09:27:17.746,11194.0,2021-08-30 09:27:08.518,1966.0,9228.0,0.0,0.0,4.114863302711297,0.515618,0.12852217155756238,0.0,0.087,0.023214446952595922,0.005333333333333333,1,1,5,5,tor-only,no gaze,not baseline
90,6,1,1,RollingWheel,2021-08-31 11:56:05.723,2021-08-31 11:56:16.910,11187.0,2021-08-31 11:56:08.055,2332.0,8855.0,0.0,0.0,1.9764867821465413,0.5273359999999999,0.028769891262135923,0.0,0.13733333333333334,0.02798187702265371,0.008666666666666666,1,1,1,1,,,baseline
91,6,1,2,Ball,2021-08-31 11:57:02.150,2021-08-31 11:57:12.494,10344.0,2021-08-31 11:57:03.834,1684.0,8660.0,0.0,0.0,2.9400170067535316,0.309514,0.022832040268456373,0.0,0.11166666666666666,0.033977628635346764,0.007,1,1,2,3,,,baseline
92,6,1,3,RollingWheel,2021-08-31 11:58:04.435,2021-08-31 11:58:14.997,10562.0,2021-08-31 11:58:06.003,1568.0,8994.0,0.0,0.0,2.2679726629745827,0.499978,0.031056840000000013,0.0,0.25166666666666665,0.09340740740740705,0.07716666666666666,1,1,3,4,,,baseline
93,6,1,4,RollingWheel,2021-08-31 11:59:09.910,2021-08-31 11:59:19.353,9443.0,2021-08-31 11:59:11.334,1424.0,8019.0,0.0,0.0,2.250355527466715,0.499992,0.042168553299492394,0.0,0.12566666666666668,0.029399323181049052,0.021666666666666667,1,1,2,5,,,baseline
94,6,1,5,Bus,2021-08-31 12:00:11.163,2021-08-31 12:00:24.803,13640.0,2021-08-31 12:00:12.681,1518.0,12122.0,0.0,0.0,3.3034073318317905,0.5390560000000001,0.03148921126760564,0.0,0.033666666666666664,0.007583920187793406,0.009166666666666667,1,1,1,4,,,baseline
95,6,1,6,Ball,2021-08-31 12:01:08.334,2021-08-31 12:01:22.548,14214.0,,,,,1.0,2.1502092921387868,0.542962,0.03020807370184254,0.0,0.04,0.008798994974874384,0.010666666666666666,1,1,3,5,,,baseline
96,6,1,7,Bus,2021-08-31 12:02:20.699,2021-08-31 12:02:33.828,13129.0,2021-08-31 12:02:22.200,1501.0,11628.0,0.0,0.0,3.047244657063167,0.5546800000000001,0.0438184452975048,0.0,0.02333333333333333,0.008426743442098499,0.009666666666666665,1,1,2,7,,,baseline
97,6,1,8,Bus,2021-08-31 12:03:15.527,2021-08-31 12:03:24.773,9246.0,2021-08-31 12:03:16.880,1353.0,7893.0,0.0,0.0,3.1100000000000003,0.6249939999999999,0.07059451500000002,0.0,0.026000000000000002,0.013205833333333339,0.015666666666666666,1,1,3,4,,,baseline
98,6,1,9,Ball,2021-08-31 12:04:15.673,2021-08-31 12:04:30.271,14598.0,2021-08-31 12:04:17.094,1421.0,13177.0,0.0,0.0,2.1800917411888885,0.550774,0.05440099687500003,0.0,0.033666666666666664,0.010970833333333253,0.013666666666666666,1,1,4,4,,,baseline
99,6,2,1,Bus,2021-08-31 11:41:08.969,2021-08-31 11:41:23.390,14421.0,2021-08-31 11:41:11.263,2294.0,12127.0,0.0,0.0,3.78021163428716,0.5664,0.17410505128205192,0.0,0.013000000000000001,0.009317460317460287,0.013000000000000001,1,1,5,7,constant,gaze,not baseline
100,6,2,2,Ball,2021-08-31 11:42:15.842,2021-08-31 11:42:28.232,12390.0,2021-08-31 11:42:17.861,2019.0000000000002,10371.0,0.0,0.0,2.2917678765529486,0.613276,0.05920567006109979,0.0,0.033666666666666664,0.01418465716225395,0.017,1,1,2,4,constant,gaze,not baseline
101,6,2,3,Bus,2021-08-31 11:43:14.959,2021-08-31 11:43:27.610,12651.0,2021-08-31 11:43:16.657,1698.0,10953.0,0.0,0.0,3.3700593466584534,0.515618,0.03486973084886128,0.0,0.03266666666666666,0.008979296066252567,0.007666666666666667,1,1,1,7,constant,gaze,not baseline
102,6,2,4,RollingWheel,2021-08-31 11:44:21.316,2021-08-31 11:44:33.984,12668.0,2021-08-31 11:44:22.731,1415.0,11253.0,0.0,0.0,2.7104612153653846,0.5703060000000001,0.04315920434782608,0.0,0.08733333333333333,0.029753623188405832,0.014666666666666666,1,1,5,7,constant,gaze,not baseline
103,6,2,5,Ball,2021-08-31 11:45:25.303,2021-08-31 11:45:36.541,11238.0,2021-08-31 11:45:26.897,1594.0,9644.0,0.0,0.0,2.747289573379572,0.636714,0.06999279649890593,0.0,0.10866666666666666,0.02808679795769509,0.007333333333333333,1,1,5,7,constant,gaze,not baseline
104,6,2,6,Ball,2021-08-31 11:46:16.776,2021-08-31 11:46:29.615,12839.0,2021-08-31 11:46:18.167,1391.0,11448.0,0.0,0.0,2.492889889265061,0.550774,0.04952250638297872,0.0,0.059333333333333335,0.013436879432624138,0.011666666666666665,1,1,4,7,constant,gaze,not baseline
105,6,2,7,RollingWheel,2021-08-31 11:47:16.997,2021-08-31 11:47:37.465,20468.0,2021-08-31 11:47:18.615,1618.0,18850.0,0.0,0.0,2.69,0.605462,0.032163360406091364,0.0,0.10333333333333333,0.01930626057529617,0.01633333333333333,1,1,6,7,constant,gaze,not baseline
106,6,2,8,RollingWheel,2021-08-31 11:48:25.440,2021-08-31 11:48:34.420,8980.0,2021-08-31 11:48:26.745,1305.0,7675.0,0.0,0.0,2.201113354645785,0.5703060000000001,0.050728044321329636,0.0,0.10233333333333333,0.029819944598337953,0.014,1,1,2,5,constant,gaze,not baseline
107,6,2,9,Bus,2021-08-31 11:49:26.948,2021-08-31 11:49:37.445,10497.0,2021-08-31 11:49:28.550,1602.0,8895.0,0.0,0.0,3.4703602118512102,0.550774,0.06765747268408552,0.0,0.033666666666666664,0.013399049881235178,0.010666666666666666,1,1,2,6,constant,gaze,not baseline
108,6,3,1,RollingWheel,2021-08-31 11:08:28.806,2021-08-31 11:08:41.138,12332.0,2021-08-31 11:08:30.651,1845.0,10487.0,0.0,0.0,2.14009345590327,0.589838,0.11040019961612291,0.0,0.14733333333333334,0.03465898912348048,0.017,1,1,2,5,tor-only,gaze,not baseline
109,6,3,2,Ball,2021-08-31 11:09:27.644,2021-08-31 11:09:38.571,10927.0,2021-08-31 11:09:29.052,1408.0,9519.0,0.0,0.0,3.5301274764518067,0.632808,0.06136500647948164,0.0,0.2036666666666667,0.0587019438444926,0.033,1,1,4,5,tor-only,gaze,not baseline
110,6,3,3,RollingWheel,2021-08-31 11:10:28.496,2021-08-31 11:10:40.330,11834.0,2021-08-31 11:10:29.697,1201.0,10633.0,0.0,0.0,3.0008165555395068,0.6249939999999999,0.05477100202839756,0.0,0.16133333333333333,0.0462150101419878,0.015333333333333334,1,0,1,5,tor-only,gaze,not baseline
111,6,3,4,Ball,,,,,,,,,,,,,,,,1,1,7,7,tor-only,gaze,not baseline
112,6,3,5,Bus,2021-08-31 11:12:30.144,2021-08-31 11:12:42.785,12641.0,2021-08-31 11:12:31.456,1312.0,11329.0,0.0,0.0,3.6503424496887926,0.519524,0.04225567307692308,0.0,0.034333333333333334,0.02081474358974366,0.026500000000000003,1,1,1,4,tor-only,gaze,not baseline
113,6,3,6,Ball,2021-08-31 11:13:35.375,2021-08-31 11:13:45.454,10079.0,2021-08-31 11:13:36.707,1332.0,8747.0,0.0,0.0,3.3837848631377403,0.5703060000000001,0.05008121212121214,0.0,0.22333333333333333,0.07939309764309774,0.04583333333333334,1,1,4,7,tor-only,gaze,not baseline
114,6,3,7,RollingWheel,2021-08-31 11:14:42.813,2021-08-31 11:14:52.136,9323.0,2021-08-31 11:14:43.955,1142.0,8180.999999999999,0.0,0.0,2.6882150211618145,0.605462,0.08293517557251907,0.0,0.11733333333333333,0.04374045801526713,0.028,1,1,3,3,tor-only,gaze,not baseline
115,6,3,8,Bus,2021-08-31 11:15:46.245,2021-08-31 11:15:55.823,9578.0,2021-08-31 11:15:46.744,499.0,9079.0,0.0,0.0,3.4617481133092327,0.531242,0.04267368393782383,0.0,0.047,0.01923834196891194,0.017,1,1,4,7,tor-only,gaze,not baseline
116,6,3,9,Bus,2021-08-31 11:16:28.255,2021-08-31 11:16:39.461,11206.0,2021-08-31 11:16:29.787,1532.0,9674.0,0.0,0.0,3.3928896239046686,0.578118,0.040878437367303594,0.0,0.03333333333333333,0.007839348903043174,0.006,1,1,2,3,tor-only,gaze,not baseline
117,6,4,1,RollingWheel,2021-08-31 10:51:17.311,2021-08-31 10:51:23.092,5781.0,,,,,1.0,0.6649060083951687,0.0,0.0,0.0,0.003,0.0004959677419354841,0.0003333333333333333,0,0,1,5,constant,no gaze,not baseline
118,6,4,2,Bus,2021-08-31 10:52:14.894,2021-08-31 10:52:30.023,15129.0,,,,,1.0,3.4700144091919847,0.582024,0.026356664473684222,0.0,0.04933333333333333,0.019886513157894737,0.018666666666666668,1,1,2,4,constant,no gaze,not baseline
119,6,4,3,RollingWheel,2021-08-31 10:53:24.476,2021-08-31 10:53:34.676,10200.0,2021-08-31 10:53:27.618,3142.0,7058.0,0.0,0.0,2.280635876241539,0.6289,0.048994121951219514,0.0,0.351,0.06729105691056905,0.026000000000000002,1,1,6,5,constant,no gaze,not baseline
120,6,4,4,Ball,2021-08-31 10:54:13.701,2021-08-31 10:54:19.356,5655.0,,,,,1.0,2.051828452868321,0.0,0.0,0.0,0.001,0.00024242424242424188,0.0003333333333333333,0,0,4,3,constant,no gaze,not baseline
121,6,4,5,RollingWheel,2021-08-31 10:55:09.375,2021-08-31 10:55:17.770,8395.0,2021-08-31 10:55:11.187,1812.0,6583.0,0.0,0.0,2.280548179714697,0.5546800000000001,0.055478456140350886,0.0,0.14866666666666667,0.0420994152046784,0.030333333333333334,1,1,3,5,constant,no gaze,not baseline
122,6,4,6,Ball,2021-08-31 10:55:52.803,2021-08-31 10:56:03.965,11162.0,2021-08-31 10:55:54.783,1980.0,9182.0,0.0,0.0,2.0429635336931558,0.5703060000000001,0.05521273548387093,0.0,0.049666666666666665,0.030866666666666768,0.04566666666666667,1,1,3,5,constant,no gaze,not baseline
123,6,4,7,Bus,2021-08-31 10:56:59.381,2021-08-31 10:57:13.840,14459.0,2021-08-31 10:57:03.284,3903.0,10556.0,0.0,0.0,2.9913542083812183,0.902342,0.06261606091370561,0.0,0.049666666666666665,0.02892498589960524,0.04933333333333333,1,1,2,2,constant,no gaze,not baseline
124,6,4,8,Ball,2021-08-31 10:58:06.717,2021-08-31 10:58:16.188,9471.0,2021-08-31 10:58:08.356,1639.0,7832.0,0.0,0.0,3.050262283804459,0.5937439999999999,0.06086597989949746,0.0,0.26833333333333337,0.08624036850921271,0.044000000000000004,1,1,6,5,constant,no gaze,not baseline
125,6,4,9,Bus,2021-08-31 10:59:10.620,2021-08-31 10:59:21.966,11346.0,2021-08-31 10:59:12.701,2081.0,9265.0,0.0,0.0,3.2496307482543303,0.499978,0.03127781512605043,0.0,0.036000000000000004,0.017565126050420127,0.020666666666666667,1,1,1,4,constant,no gaze,not baseline
126,6,5,1,RollingWheel,2021-08-31 11:24:00.792,2021-08-31 11:24:11.624,10832.0,2021-08-31 11:24:02.541,1749.0,9083.0,0.0,0.0,2.11151604303638,0.5664,0.04720210337078652,0.0,0.178,0.05801123595505607,0.03933333333333333,1,1,4,5,tor-only,no gaze,not baseline
127,6,5,2,RollingWheel,2021-08-31 11:24:56.902,2021-08-31 11:25:11.312,14410.0,2021-08-31 11:24:58.403,1501.0,12909.0,0.0,0.0,2.7830379084734003,0.5703060000000001,0.049919473333333325,0.0,0.179,0.03165222222222222,0.033666666666666664,1,1,3,4,tor-only,no gaze,not baseline
128,6,5,3,Ball,2021-08-31 11:26:01.116,2021-08-31 11:26:13.544,12428.0,2021-08-31 11:26:02.872,1756.0,10672.0,0.0,0.0,3.851298482330346,0.582024,0.04785942135922329,0.0,0.04466666666666667,0.019691262135922274,0.023666666666666666,1,1,7,7,tor-only,no gaze,not baseline
129,6,5,4,RollingWheel,2021-08-31 11:27:07.744,2021-08-31 11:27:23.043,15299.0,2021-08-31 11:27:09.255,1511.0,13788.0,0.0,0.0,2.7209005862030295,0.546868,0.030938128526645757,0.0,0.10366666666666666,0.016764890282131663,0.01,1,1,5,5,tor-only,no gaze,not baseline
130,6,5,5,Bus,2021-08-31 11:28:03.437,2021-08-31 11:28:14.811,11374.0,2021-08-31 11:28:04.911,1474.0,9900.0,0.0,0.0,3.0205959676858467,0.531242,0.049840258771929775,0.0,0.028,0.006990497076023378,0.0095,1,1,1,3,tor-only,no gaze,not baseline
131,6,5,6,Bus,2021-08-31 11:29:06.218,2021-08-31 11:29:18.709,12491.0,2021-08-31 11:29:07.919,1701.0,10790.0,0.0,0.0,2.9702693480558287,0.59765,0.04393904572564612,0.0,0.033666666666666664,0.007944996686547367,0.009333333333333334,1,1,0,5,tor-only,no gaze,not baseline
132,6,5,7,Ball,2021-08-31 11:30:04.392,2021-08-31 11:30:15.115,10723.0,2021-08-31 11:30:05.664,1272.0,9451.0,0.0,0.0,2.8206382256503573,0.632808,0.058136828507795106,0.0,0.057666666666666665,0.02314105419450636,0.016,1,1,4,6,tor-only,no gaze,not baseline
133,6,5,8,Bus,2021-08-31 11:31:08.983,2021-08-31 11:31:24.644,15661.0,2021-08-31 11:31:10.362,1379.0,14282.0,0.0,0.0,3.6101246515875296,0.515618,0.03693119129082426,0.0,0.06699999999999999,0.026501814411612194,0.03333333333333333,1,1,2,5,tor-only,no gaze,not baseline
134,6,5,9,Ball,2021-08-31 11:32:16.877,2021-08-31 11:32:28.782,11905.0,2021-08-31 11:32:18.437,1560.0,10345.0,0.0,0.0,2.5301778593608755,0.589838,0.05177610931174089,0.0,0.035666666666666666,0.01862078272604583,0.021666666666666667,1,1,5,6,tor-only,no gaze,not baseline
135,7,1,1,Ball,2021-08-30 16:21:47.271,2021-08-30 16:22:03.341,16070.0,2021-08-30 16:21:49.500,2229.0,13841.0,0.0,0.0,2.3693247983339045,0.499978,0.030829814371257484,0.0,0.10133333333333333,0.028793912175648737,0.029333333333333333,1,1,5,7,,,baseline
136,7,1,2,Bus,2021-08-30 16:22:59.413,2021-08-30 16:23:08.529,9116.0,2021-08-30 16:23:02.204,2791.0,6325.0,0.0,0.0,2.8820999288713085,1.0,0.09295545931758534,0.0,0.04033333333333333,0.013832895888014042,0.0006666666666666666,1,1,2,4,,,baseline
137,7,1,3,RollingWheel,2021-08-30 16:23:56.891,2021-08-30 16:24:07.852,10961.0,2021-08-30 16:23:57.625,734.0,10227.0,0.0,0.0,3.6003472054789376,0.792966,0.06787626722338208,0.0,0.23700000000000002,0.09657202505219194,0.04933333333333333,1,1,1,3,,,baseline
138,7,1,4,Ball,2021-08-30 16:24:58.766,2021-08-30 16:25:08.758,9992.0,2021-08-30 16:25:00.115,1349.0,8643.0,0.0,0.0,4.710382150102051,0.574212,0.1011435866983373,0.0,0.15633333333333335,0.0473911322248615,0.039,1,1,8,7,,,baseline
139,7,1,5,Bus,2021-08-30 16:26:03.864,2021-08-30 16:26:12.411,8547.0,2021-08-30 16:26:05.075,1211.0,7336.0,0.0,0.0,3.9950093867223813,0.652338,0.07415938161559887,0.0,0.15899999999999997,0.05486722376973073,0.05266666666666667,1,1,1,7,,,baseline
140,7,1,6,Ball,2021-08-30 16:27:06.042,2021-08-30 16:27:15.009,8967.0,2021-08-30 16:27:07.823,1781.0,7186.0,0.0,0.0,4.036285421027602,0.353154,0.009964469273743014,0.0,0.166,0.041318435754189996,0.026333333333333334,1,1,9,7,,,baseline
141,7,1,7,RollingWheel,2021-08-30 16:27:56.231,2021-08-30 16:28:08.502,12271.0,2021-08-30 16:27:57.732,1501.0,10770.0,0.0,0.0,3.994521247909444,0.317448,0.0060589780439121756,0.0,0.128,0.03530805056553558,0.012666666666666666,1,1,6,7,,,baseline
142,7,1,8,Bus,2021-08-30 16:29:02.479,2021-08-30 16:29:15.057,12578.0,2021-08-30 16:29:05.244,2765.0,9813.0,0.0,0.0,3.010016611249846,1.0,0.189187996233522,0.0,0.025333333333333333,0.005224105461393561,0.006333333333333333,1,1,5,5,,,baseline
143,7,1,9,RollingWheel,2021-08-30 16:30:06.644,2021-08-30 16:30:26.819,20175.0,2021-08-30 16:30:08.051,1407.0,18768.0,0.0,0.0,3.55928363578964,0.585932,0.027480345252774343,0.0,0.22833333333333333,0.03450760378133994,0.01633333333333333,1,1,9,7,,,baseline
144,7,2,1,Ball,2021-08-30 15:44:01.340,2021-08-30 15:44:19.101,17761.0,2021-08-30 15:44:04.204,2864.0,14897.0,0.0,0.0,4.8391114886929385,0.667964,0.047288308131241075,0.0,0.6573333333333333,0.09486638135996192,0.02733333333333333,1,1,2,3,constant,gaze,not baseline
145,7,2,2,Ball,2021-08-30 15:45:20.609,2021-08-30 15:45:33.460,12851.0,2021-08-30 15:45:21.807,1198.0,11653.0,0.0,0.0,1.8800265955565632,0.687496,0.15764526530612263,0.20236600000000002,0.024,0.008768707482993207,0.008333333333333333,1,1,7,7,constant,gaze,not baseline
146,7,2,3,RollingWheel,2021-08-30 15:46:27.881,2021-08-30 15:46:37.010,9129.0,2021-08-30 15:46:29.573,1692.0,7437.0,0.0,0.0,4.743342703199908,0.578118,0.055338459833795005,0.0,0.315,0.08221791320406276,0.02666666666666667,1,1,4,7,constant,gaze,not baseline
147,7,2,4,Bus,2021-08-30 15:47:27.488,2021-08-30 15:47:40.839,13351.0,2021-08-30 15:47:31.370,3882.0,9469.0,0.0,0.0,2.830441661649291,0.589838,0.03204492514395394,0.0,0.018666666666666668,0.0037460012795905375,0.0016666666666666668,1,1,1,2,constant,gaze,not baseline
148,7,2,5,Bus,2021-08-30 15:48:33.106,2021-08-30 15:48:44.007,10901.0,2021-08-30 15:48:35.498,2392.0,8509.0,0.0,0.0,2.9306142700805915,0.456322,0.08771095781637721,0.0,0.016666666666666666,0.002578990901571542,0.0023333333333333335,1,1,2,3,constant,gaze,not baseline
149,7,2,6,Bus,2021-08-30 15:49:36.597,2021-08-30 15:49:51.355,14758.0,2021-08-30 15:49:38.005,1408.0,13350.0,0.0,0.0,3.2409875038327423,0.511712,0.015596231404958671,0.0,0.06633333333333333,0.011087603305785114,0.008,1,1,4,5,constant,gaze,not baseline
150,7,2,7,RollingWheel,2021-08-30 15:50:31.776,2021-08-30 15:50:47.900,16123.999999999998,2021-08-30 15:50:33.283,1507.0,14617.0,0.0,0.0,3.279908535310042,0.617182,0.04914275125208681,0.0,0.23600000000000002,0.032993878686700145,0.005333333333333333,1,1,3,8,constant,gaze,not baseline
151,7,2,8,Ball,2021-08-30 15:51:39.199,2021-08-30 15:51:44.861,5662.0,2021-08-30 15:51:40.528,1329.0,4333.0,0.0,0.0,4.001962018810287,0.115068,0.004570258928571429,0.0,0.4856666666666667,0.13313541666666656,0.09133333333333334,1,1,2,4,constant,gaze,not baseline
152,7,2,9,RollingWheel,2021-08-30 15:52:42.592,2021-08-30 15:52:50.253,7661.0,2021-08-30 15:52:42.980,388.0,7273.0,0.0,0.0,3.9008204265256805,0.585932,0.07947974999999997,0.0,0.21366666666666667,0.06570601851851854,0.01633333333333333,1,1,5,8,constant,gaze,not baseline
153,7,3,1,Bus,2021-08-30 16:04:04.252,2021-08-30 16:04:18.861,14609.0,2021-08-30 16:04:05.898,1646.0,12963.0,0.0,0.0,2.9600675667964067,0.60937,0.08911853820598,0.0,0.024333333333333332,0.012380398671096379,0.005333333333333333,1,1,0,5,tor-only,gaze,not baseline
154,7,3,2,RollingWheel,2021-08-30 16:05:04.814,2021-08-30 16:05:21.802,16988.0,2021-08-30 16:05:07.676,2862.0,14126.0,0.0,0.0,3.9455544604022412,0.5546800000000001,0.19643911908177944,0.0,0.269,0.054520325203252104,0.014,1,1,6,8,tor-only,gaze,not baseline
155,7,3,3,Ball,2021-08-30 16:06:13.461,2021-08-30 16:06:39.360,25899.0,2021-08-30 16:06:15.272,1811.0,24088.0,0.0,0.0,2.313201245028208,0.687496,0.08483913867187512,0.0,0.7386666666666667,0.06425944010416669,0.044000000000000004,1,1,7,5,tor-only,gaze,not baseline
156,7,3,4,Bus,2021-08-30 16:07:49.009,2021-08-30 16:08:03.863,14854.0,2021-08-30 16:07:50.664,1655.0,13199.0,0.0,0.0,2.830017667789373,0.6289,0.24112785714285737,0.0,0.025,0.011803287981859418,0.01,1,1,7,6,tor-only,gaze,not baseline
157,7,3,5,Ball,2021-08-30 16:08:55.144,2021-08-30 16:09:12.145,17001.0,2021-08-30 16:08:57.078,1934.0,15067.0,0.0,0.0,3.8295299972712047,0.6015560000000001,0.2592078428351309,0.0,0.24633333333333332,0.03923317925012841,0.004,1,1,7,7,tor-only,gaze,not baseline
158,7,3,6,RollingWheel,2021-08-30 16:10:08.780,2021-08-30 16:10:22.810,14030.0,2021-08-30 16:10:10.263,1483.0,12547.0,0.0,0.0,4.29,0.824216,0.19040466900175146,0.0,0.16133333333333333,0.042433741973146526,0.030333333333333334,1,1,5,5,tor-only,gaze,not baseline
159,7,3,7,RollingWheel,2021-08-30 16:11:12.069,2021-08-30 16:11:22.397,10328.0,2021-08-30 16:11:13.412,1343.0,8985.0,0.0,0.0,4.272294465506806,0.617182,0.052653999999999986,0.0,0.17266666666666666,0.055014604810996556,0.04016666666666667,1,1,4,7,tor-only,gaze,not baseline
160,7,3,8,Ball,2021-08-30 16:12:13.904,2021-08-30 16:12:21.478,7574.0,2021-08-30 16:12:15.467,1563.0,6011.0,0.0,0.0,4.535835094004192,0.679682,0.13769895145631064,0.0,0.524,0.12257065803667755,0.053000000000000005,1,1,3,5,tor-only,gaze,not baseline
161,7,3,9,Bus,2021-08-30 16:13:17.787,2021-08-30 16:13:28.104,10317.0,2021-08-30 16:13:19.361,1574.0,8743.0,0.0,0.0,3.2602453895374186,1.0,0.15017820379146923,0.0,0.07166666666666667,0.015907582938388606,0.013333333333333334,1,1,5,3,tor-only,gaze,not baseline
162,7,4,1,RollingWheel,2021-08-30 16:37:42.086,2021-08-30 16:37:53.867,11781.0,2021-08-30 16:37:43.687,1601.0,10180.0,0.0,0.0,3.612478373637685,0.0,0.0,0.0,0.21566666666666665,0.05376985743380859,0.025666666666666667,1,1,5,3,constant,no gaze,not baseline
163,7,4,2,Ball,2021-08-30 16:38:44.800,2021-08-30 16:38:49.603,4803.0,2021-08-30 16:38:46.660,1860.0,2943.0,0.0,0.0,2.323617868755523,0.0,0.0,0.0,0.17666666666666667,0.0558798646362098,0.033666666666666664,1,1,4,5,constant,no gaze,not baseline
164,7,4,3,RollingWheel,2021-08-30 16:39:50.156,2021-08-30 16:39:59.605,9449.0,2021-08-30 16:39:51.746,1590.0,7859.0,0.0,0.0,3.300242415338606,0.5664,0.1646099718309858,0.0,0.17600000000000002,0.04279264475743348,0.025833333333333333,1,1,1,1,constant,no gaze,not baseline
165,7,4,4,Bus,2021-08-30 16:40:50.017,2021-08-30 16:41:04.942,14925.0,2021-08-30 16:40:52.284,2267.0,12658.0,0.0,0.0,3.3809466130064805,0.488076,0.017244507788161997,0.0,0.038,0.011448078920041517,0.009666666666666665,1,1,1,1,constant,no gaze,not baseline
166,7,4,5,Bus,2021-08-30 16:41:56.863,2021-08-30 16:42:08.657,11794.0,2021-08-30 16:41:58.562,1699.0,10095.0,0.0,0.0,2.95,0.558588,0.058976287640449446,0.0,0.016666666666666666,0.00406666666666666,0.0013333333333333333,1,1,3,7,constant,no gaze,not baseline
167,7,4,6,Ball,2021-08-30 16:42:51.465,2021-08-30 16:43:01.412,9947.0,2021-08-30 16:42:54.244,2779.0,7168.0,0.0,0.0,3.9603156439859712,0.269826,0.023237473170731705,0.0,0.131,0.0423065040650406,0.024666666666666667,1,1,7,5,constant,no gaze,not baseline
168,7,4,7,Ball,2021-08-30 16:43:53.335,2021-08-30 16:44:06.329,12994.0,2021-08-30 16:43:57.833,4498.0,8496.0,0.0,0.0,2.8808505688424657,1.0,0.09994755009451797,0.0,0.17600000000000002,0.03122747321991179,0.012,1,1,7,7,constant,no gaze,not baseline
169,7,4,8,RollingWheel,2021-08-30 16:44:54.976,2021-08-30 16:45:01.365,6389.0,2021-08-30 16:44:58.006,3030.0,3359.0,0.0,0.0,3.6870855699318934,0.0,0.0,0.0,0.315,0.08182403965303589,0.05433333333333333,1,1,3,7,constant,no gaze,not baseline
170,7,4,9,Bus,2021-08-30 16:45:48.666,2021-08-30 16:45:57.882,9216.0,2021-08-30 16:45:50.321,1655.0,7561.0,0.0,0.0,2.9004310024546385,0.8749979999999999,0.21988723907455093,0.0,0.0023333333333333335,0.0003556126820908322,0.0003333333333333333,1,1,2,3,constant,no gaze,not baseline
171,7,5,1,Ball,2021-08-30 16:54:33.832,2021-08-30 16:54:45.299,11467.0,2021-08-30 16:54:35.165,1333.0,10134.0,0.0,0.0,3.5205113264978998,0.64062,0.1259061880341881,0.0,0.15633333333333335,0.037277777777777805,0.026500000000000003,1,1,5,6,tor-only,no gaze,not baseline
172,7,5,2,RollingWheel,2021-08-30 16:55:40.230,2021-08-30 16:55:53.456,13226.0,2021-08-30 16:55:41.885,1655.0,11571.0,0.0,0.0,4.251176307799996,0.800778,0.17542293750000038,0.0,0.15533333333333335,0.027742187500000026,0.012,1,1,0,3,tor-only,no gaze,not baseline
173,7,5,3,Ball,2021-08-30 16:56:45.494,2021-08-30 16:56:52.034,6540.0,2021-08-30 16:56:47.013,1519.0,5021.0,0.0,0.0,3.8509349514111424,1.0,0.15036409338521403,0.0,0.5633333333333332,0.17710635538261993,0.06833333333333333,1,1,4,7,tor-only,no gaze,not baseline
174,7,5,4,RollingWheel,2021-08-30 16:57:49.847,2021-08-30 16:57:59.929,10082.0,2021-08-30 16:57:51.457,1610.0,8472.0,0.0,0.0,3.7346084132074613,0.499992,0.01628553026634382,0.0,0.31833333333333336,0.10849313962873287,0.08733333333333333,1,1,3,5,tor-only,no gaze,not baseline
175,7,5,5,Bus,2021-08-30 16:58:32.378,2021-08-30 16:58:45.248,12870.0,2021-08-30 16:58:33.955,1577.0,11293.0,0.0,0.0,3.2307584248903485,0.6289,0.038276781512605045,0.0,0.03333333333333333,0.005658963585434177,0.005,1,1,3,7,tor-only,no gaze,not baseline
176,7,5,6,Bus,2021-08-30 16:59:30.671,2021-08-30 16:59:41.673,11002.0,2021-08-30 16:59:33.383,2712.0,8290.0,0.0,0.0,3.4917330940379783,0.749996,0.05864296897374702,0.0,0.03266666666666666,0.006199681782020677,0.005666666666666667,1,1,5,7,tor-only,no gaze,not baseline
177,7,5,7,RollingWheel,2021-08-30 17:00:30.135,2021-08-30 17:00:37.279,7144.0,2021-08-30 17:00:31.907,1772.0,5372.0,0.0,0.0,3.3421549934136765,0.941406,0.16728669144981423,0.0,0.3476666666666667,0.10173482032218088,0.011000000000000001,1,1,6,7,tor-only,no gaze,not baseline
178,7,5,8,Ball,2021-08-30 17:01:28.131,2021-08-30 17:01:34.196,6065.0,2021-08-30 17:01:29.874,1743.0,4322.0,0.0,0.0,3.5493802275889847,0.059526,0.006226932806324109,0.0,0.35700000000000004,0.0996956521739131,0.089,1,1,2,5,tor-only,no gaze,not baseline
